time,TATM,TATM_1,E,NC,nonUV,ES,YGROSS,S,invNCfrac,MIU,CPC,YNET,K,scc,gama3,ratioKNC,g4,theta1,share1,climsen,prtp,share2,theta2,YGreen,elasmu,damageNC,TATM_2,E_1,NC_1,nonUV_1,ES_1,YGROSS_1,S_1,invNCfrac_1,MIU_1,CPC_1,YNET_1,K_1,scc_1,gama3_1,ratioKNC_1,g4_1,theta1_1,share1_1,climsen_1,prtp_1,share2_1,theta2_1,YGreen_1,elasmu_1,damageNC_1,TATM_3,E_2,NC_2,nonUV_2,ES_2,YGROSS_2,S_2,invNCfrac_2,MIU_2,CPC_2,YNET_2,K_2,scc_2,gama3_2,ratioKNC_2,g4_2,theta1_2,share1_2,climsen_2,prtp_2,share2_2,theta2_2,YGreen_2,elasmu_2,damageNC_2,TATM_4,E_3,NC_3,nonUV_3,ES_3,YGROSS_3,S_3,invNCfrac_3,MIU_3,CPC_3,YNET_3,K_3,scc_3,gama3_3,ratioKNC_3,g4_3,theta1_3,share1_3,climsen_3,prtp_3,share2_3,theta2_3,YGreen_3,elasmu_3,damageNC_3
2245,1.702358727318542,1.5833398707718074,2.2028946327132997,0.01357275221918223,0.11650215542719469,51.92947997827868,1745.3416762523718,0.21477478952269607,0.0,0.9789342907190062,129.8557794999533,1739.2698854331825,4827.363926727835,582.7738157741667,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1735.5874389681599,1.45,0.07914976163816917,1.630145786598467,0.2514023401393432,0.00897996656608075,0.09476268551534803,46.19254381470459,1720.8687925792342,0.24367768556085723,0.0,0.9975620842808798,123.28213409291178,1714.5229587383037,4665.458720274024,529.8057446016622,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1710.6953667188616,1.45,0.07914976163816917,1.6299900257499471,0.3658381158881756,0.012027205135079645,0.10966861508690462,50.286724293876034,1743.1829258636858,0.23666702182710656,0.0,0.9964975953948076,126.03920879257181,1736.7560353265394,4826.2262752541465,560.9203717654549,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1732.8903852012784,1.45,0.07914976163816917,1.5033803153021001,0.13810245059697598,0.04007192309227719,0.20017972697622802,70.66189840456543,1735.940981023792,0.23660756628106192,0.0,0.9986725972420052,125.59316208943525,1730.496446943444,4557.865365723035,692.2280254648065,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1726.6232837537125,1.45,0.07914976163816917
2250,1.7079789393398679,1.5870410736825937,2.3639962190587096,0.011316714725623945,0.10638004853178036,50.23750847364151,1764.2146672718638,0.254226028637116,0.0,0.9767338066346557,124.67322087768297,1758.0484928168974,4714.312259606628,470.10902904585697,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1754.5818386685808,1.45,0.07914976163816917,1.632098488297808,1.6083040206713008,0.007416343188869578,0.0861181931351882,44.58809781753369,1769.901647704572,0.2322435692024541,0.0,0.9842222149896409,128.73026751322217,1763.3593559973506,4839.198158043279,481.80766489969295,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1759.8063522666794,1.45,0.07914976163816917,1.6361701717862738,1.562683233007489,0.009924352916648959,0.09962104655467618,48.529648392083054,1781.8294218990795,0.24542334318917933,0.0,0.9847723959470858,127.37028721227449,1775.210136393087,4900.428386366892,486.03133028789784,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1771.6275866892474,1.45,0.07914976163816917,1.5087945086807693,0.3043276032850662,0.03395403900850775,0.18426621776252897,68.73016322328169,1786.601725874699,0.21013016680784136,0.0,0.9970426625360446,133.74996844252925,1780.9578690927178,4734.034585071702,646.8825644143969,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1777.2389913711945,1.45,0.07914976163816917
2255,1.7149604860057526,1.5919410269283552,7.296710580997755,0.009425981902437847,0.09708749611787218,48.60490789675823,1826.8054173025819,0.22966534091735405,0.0,0.9278645338039676,133.387077777972,1820.3809919476444,5014.05610999273,433.74599076455127,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1817.4665189723228,1.45,0.07914976163816917,1.6347737183857085,3.8451343325420155,0.006121486261227502,0.07823992753848576,42.998120301195925,1806.7284226693694,0.23985807084306895,0.0,0.9615646194383349,130.1285778731741,1800.0280922980905,4901.016662120801,409.68995179151256,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1796.8428421861968,1.45,0.07914976163816917,1.641890358109357,11.444248121648542,0.00817914947301917,0.09043865032727529,46.797620398208714,1829.9042438178071,0.2270772849889666,0.0,0.8870533104256705,134.05747383042495,1823.0587510615146,5067.64778392305,435.97950268389235,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1820.4848104898156,1.45,0.07914976163816917,1.5127540491146274,1.5914465665564732,0.028747122244898796,0.16954976332893773,66.75348299167544,1809.6021792147228,0.2461438836049336,0.0,0.9841175644093126,129.31167932155367,1803.8556210797765,4662.657710710134,516.0081077936519,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1800.4513385531202,1.45,0.07914976163816917
2260,1.7216195135663979,1.6028038116063077,1.6630090317318567,0.007833220581098312,0.0885054833391599,46.95746878032495,1860.69489582957,0.2292979769132304,0.0,0.9832149174888536,135.8907751976058,1854.0616827978317,5047.795330817884,364.68373696375494,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1850.7881833643837,1.45,0.07914976163816917,1.6402891908895452,9.170122463471747,0.005046749292148937,0.07104047643526144,41.441845053171505,1852.3767679279497,0.22191032823779658,0.0,0.9070274918724696,136.6057252849516,1845.4607164457857,5048.937617490503,358.8656134118195,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1842.8606286926922,1.45,0.07914976163816917,1.6571997363445543,22.370256740790325,0.006718705426201445,0.0819677096557019,45.0690616338132,1859.1467178318405,0.2504740411393682,0.0,0.7740217425201397,132.12838935774786,1852.0615291338484,5059.349080577125,347.52079926147627,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1850.3875735459758,1.45,0.07914976163816917,1.5169011032782638,9.24780936851671,0.024318221430333582,0.15594300699400915,64.83555235274243,1874.130570711725,0.24503395045926407,0.0,0.9073281634841524,134.175290404824,1868.1464213441536,4969.103175163058,443.1353331648703,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1865.5133564690059,1.45,0.07914976163816917
2265,1.73447024061526,1.6124932538180226,21.349814047199853,0.006496284969411741,0.08059953454835667,45.31283768905876,1896.3663263180208,0.23592242860135904,0.0,0.7801681519125997,137.41744987541242,1889.5239635860935,5102.582595596483,293.13335035156865,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1887.8868984895144,1.45,0.07914976163816917,1.6533721473966938,12.051387529080285,0.004149035331759313,0.06441300592084888,39.891862040203954,1879.3723176172225,0.26090542516681553,0.0,0.874788937836915,131.66546122806756,1872.2430961527477,5026.096208800504,270.6271411953153,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1870.00767826559,1.45,0.07914976163816917,1.6904606340587058,13.0039645250245,0.005479366512999351,0.07402274321449692,43.361530478245925,1914.7309681176582,0.24250030203978085,0.0,0.8673868673569787,137.4631645195277,1907.13809870138,5304.865304690639,292.53793870592955,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1904.9141722244917,1.45,0.07914976163816917,1.5291564382506473,6.407758384452791,0.02052036511275717,0.14324931103763525,62.9131282420568,1931.782397777056,0.23798626743571227,0.0,0.9352312018567126,139.57660999876498,1925.5140932740017,5219.7762707526435,371.2732547996509,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1922.7436575737859,1.45,0.07914976163816917
2270,1.7526522040693828,1.6409278136788894,7.35799480632401,0.005355013124055847,0.07317795517815352,43.68382784860856,1940.4910241117502,0.22971796440381573,0.0,0.9230353911418258,141.67155280708104,1933.2403458091683,5239.9983069554355,235.26368407550132,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1930.7242950607988,1.45,0.07914976163816917,1.6750681573662876,10.433715414870557,0.0033950530477168633,0.05826708374131027,38.37953416220903,1949.0047233072148,0.25415617195629564,0.0,0.891340033225871,137.77366609633705,1941.4160491888879,5407.335292150077,222.56078287360396,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1939.1244913853054,1.45,0.07914976163816917,1.7281639414418122,23.55967984274616,0.004431764812496399,0.06657150150399492,41.599877151223346,1958.3594951828047,0.24189552745219503,0.0,0.7558139975414894,140.73666594779024,1950.24333999746,5442.181224388267,231.8161326846458,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1948.792396189009,1.45,0.07914976163816917,1.5446919177626373,8.346088692336297,0.017260581434810608,0.1313795320238682,60.95766935918552,1978.1388218010595,0.22463496814214576,0.0,0.9143614006843833,145.4402578938032,1971.5890139336173,5370.158621625102,299.308953627925,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1969.0910669786517,1.45,0.07914976163816917
2275,1.785824446683278,1.6697814489360394,0.8112215539013551,0.004386899083271991,0.066233670314063,42.01214870700056,1977.0521291952866,0.22682931090871195,0.0,0.9913443359979998,144.83071761823365,1969.4027633912065,5311.776874705909,177.0793691936336,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1966.4657441331133,1.45,0.07914976163816917,1.701643885800484,2.3552778015584614,0.0027620349384609682,0.0525550657735386,36.844537924588046,2003.7971429619301,0.21608032404451818,0.0,0.9752045860164062,148.81837132506908,1995.745599267266,5657.17970504764,183.84698928890845,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1992.9025669160728,1.45,0.07914976163816917,1.7787889110683033,21.81741696842588,0.003544172896405404,0.05953295638892297,39.79264587260517,2000.4748422360892,0.23008033810372444,0.0,0.7699326096803025,145.96438984244563,1991.6912944818655,5570.574414043865,179.60366921528117,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1990.2268912309548,1.45,0.07914976163816917,1.5646337254848037,39.70258616936118,0.014458946001449636,0.12024535750476871,58.961838720137244,2009.2665850772482,0.2180173858548633,0.0,0.5831630930620163,149.1108159788855,2002.440825579714,5382.658509982073,222.63779560569807,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,2001.7651944699123,1.45,0.07914976163816917
2280,1.8260602926842566,1.6923142656066708,60.22170433386703,0.0035762399310591956,0.059801671641010135,40.31020585036004,2011.2391309953318,0.2274196123693635,0.0,0.34365561142789924,147.41230329128987,2003.2460578577488,5366.8114750816,121.51600017177448,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,2003.1017079565247,1.45,0.07914976163816917,1.723930591592601,6.515502654886475,0.00223605258231453,0.04728691766561371,35.26625360563378,2015.0419416051072,0.2577307938532322,0.0,0.9291229317209183,141.71980241786798,2006.731737533492,5493.643206275467,118.88277891358348,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,2004.3891483101463,1.45,0.07914976163816917,1.837159351889697,9.250345730004597,0.0027969801445012453,0.05288648357095833,37.911862643472524,2029.3694860756393,0.2029074353887222,0.0,0.9000831059310777,153.1982229957103,2019.8646894744056,5578.928865936474,133.6470356793128,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,2017.7061520416923,1.45,0.07914976163816917,1.6185094326662042,34.48550844454273,0.01197588353714681,0.10943438005100047,56.930943489907094,2035.967448812413,0.24945237263080658,0.0,0.6287143201110656,144.97220823409538,2028.5664668508196,5360.504097527226,145.9572571596018,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,2027.7735139973195,1.45,0.07914976163816917
2285,1.9041422076189296,1.765512270959978,64.09327769195738,0.0028685362760568025,0.05355871802103559,38.605429229399235,2047.571389202071,0.21515769027857048,0.0,0.28716301336407063,152.40453410187888,2038.7147576211112,5446.771577720348,80.00079534060738,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,2038.6313441320478,1.45,0.07914976163816917,1.7467283916360972,5.446835035626333,0.001801102998706868,0.04243940384485706,33.72262196754543,2077.649839199515,0.18146005656681896,0.0,0.9402981019256317,161.12169877258592,2068.85331383284,5826.905408797491,91.22213637144273,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,2066.509336807579,1.45,0.07914976163816917,1.8897029570051105,42.55586236927668,0.0021806397621605264,0.046697320717151714,35.946936216276534,2030.7557252133308,0.21102980085924372,0.0,0.5227801706337494,151.8247097476018,2020.692601368634,5341.339609440964,82.94045761008083,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,2020.2498207395251,1.45,0.07914976163816917,1.6920409432345584,37.34060480637489,0.00976343164236962,0.0988100786477251,54.800994161066384,2100.6705449441974,0.19236733450040577,0.0,0.5952003172103583,160.90999368624477,2092.3247496680024,5694.488635671549,106.74033215904483,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,2091.66610344378,1.45,0.07914976163816917
2290,1.9850967996745443,1.8771899874053322,26.06540537352694,0.0022429517467508504,0.04735981151515333,36.774040576521784,2070.1928212988596,0.19119582797515672,0.0,0.702174373293174,158.6313804484317,2060.0696799165135,5409.400205592834,48.55704730232636,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,2059.1018319443847,1.45,0.07914976163816917,1.7687164835817037,23.08842395767134,0.001443644043867593,0.03799531607800615,32.13316187756585,2049.67456986015,0.2147912823366059,0.0,0.7335487620841629,152.5520134509158,2040.7766312457322,5315.6738806056455,46.752202541684156,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,2039.6936111975979,1.45,0.07914976163816917,1.9663119297700145,41.444090799943424,0.0016696791138995136,0.04086170718288106,33.959916885506665,2050.4441234644605,0.2181981399742932,0.0,0.5218952126775496,151.84034994864257,2039.4429043942957,5285.6722127617195,46.62392907103998,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,2039.0252359825226,1.45,0.07914976163816917,1.7818976911310551,52.052487692798245,0.007802548841070567,0.08833203745567385,52.419428878410606,2093.1303680260694,0.13986171499523997,0.0,0.41176123866843195,170.71391569601008,2083.9078427371705,5374.379759399343,64.75006856871839,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,2083.6882823506157,1.45,0.07914976163816917
2295,2.0725369395688182,1.9850760072231624,38.09457134286017,0.0017097079397244096,0.0413486147255795,34.74146555951041,2067.5863133397347,0.12425160000027857,0.0,0.5473972364823776,171.48511684038453,2056.2803915967484,5162.655125619356,25.46767705402555,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,2055.828476734039,1.45,0.07914976163816917,1.8066700290830122,78.26350906553864,0.0011472522313762344,0.03387111204811903,30.59150386024982,2077.0379708408686,0.11938593699331203,0.0,0.07438013596425416,173.427640294926,2067.630125654597,5329.394301373401,25.101051800072465,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,2067.6284279206184,1.45,0.07914976163816917,2.058996367470438,37.9066496986361,0.001250178357317207,0.03535786132272719,31.908131530005292,2082.0618822228134,0.13127189783656082,0.0,0.5527611446602243,171.22889965804958,2069.813102062702,5345.6941541738215,26.01503817015162,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,2069.345426853846,1.45,0.07914976163816917,1.895037820698739,29.371213088360474,0.0060756152452460166,0.07794623304076995,49.78218230360685,2029.989150507744,0.15124209179182851,0.0,0.6445766870778705,163.23651342799974,2019.8729477203005,4630.658587552933,28.000497990940715,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,2019.1718020209714,1.45,0.07914976163816917
2300,2.166365978907113,2.0983843235595785,57.52403728508762,0.001267846311159609,0.035606829557819505,32.5211697673653,1987.1958699175036,0.026375827128024477,0.0,0.26166421058597367,183.15232353168824,1975.053630610409,4325.696112928674,8.66269740940741,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1975.0019951987033,1.45,0.07914976163816917,1.9044736332085557,29.7083210868856,0.000891362023508558,0.029855686619278378,28.978120868073095,1986.1787027049165,0.053672908242170594,0.0,0.6184908138037742,178.0720006131994,1976.1820110782992,4381.182827124539,8.068538422644764,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1975.6081929197064,1.45,0.07914976163816917,2.159859151982907,43.23060703362229,0.0009130501419057699,0.030216719575522587,29.71724896925253,2005.3417103601855,0.005014374387023605,0.0,0.45014500470586016,188.79318441736802,1992.3601381045796,4514.813448410662,9.487667896398225,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1992.1221265384804,1.45,0.07914976163816917,2.005985728962609,46.53206201985054,0.004607985787250344,0.0678821463070397,46.93521607282923,2005.181197390249,0.04749556501579397,0.0,0.40810604381890336,180.88514219206536,1993.9843090437707,4261.276424487769,9.718792318830753,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1993.8034496985024,1.45,0.07914976163816917
2305,2.2774336085741695,2.2289988041175395,17.45093091402642,0.0009099916434005067,0.03016606774839085,30.107863521553384,1773.868288978922,0.0014440725676568766,0.0,0.7395115926442593,167.56683675304913,1761.638214921459,2814.7418537375747,-0.0,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.63,1760.844345955481,1.45,0.07914976163816917,2.004623317934613,20.705937468234666,0.0006762658727590725,0.026005112435040008,27.217889806325555,1820.2963753560252,0.0007412746494547446,0.0,0.6988076225425894,172.31082266712164,1810.1456820586045,3117.2278338940687,-0.0,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.78,1809.4504577143323,1.45,0.07914976163816917,2.2698047842529703,33.530646857080214,0.0006485741474022481,0.02546711894585346,27.36820434157767,1749.548135031392,0.0028584311127913997,0.0,0.4925336582401639,165.0450099507922,1737.0400462347786,2715.8984239877,-0.0,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.62,1736.7891304701352,1.45,0.07914976163816917,2.1273625031759362,31.719626695319338,0.00339270071809909,0.05824689449317526,43.77105031198983,1829.8079410792122,0.003239591995015117,0.0,0.5409988604530028,172.6895682844467,1818.3164455046367,2989.7252227651306,-0.0,0.01053122614104478,3.87,0.5,0.5481250000000001,0.1,3.2,0.015,0.1,0.27,1817.9751451168534,1.45,0.07914976163816917
